"cve_mun","NOM_MUN"," Agencias de cobranza y comunicaciones"," Asociaciones y organizaciones civiles"," Comunicaciones y transportes paqueteria"," Consultorio y otros servicios medicos"," Cultura esparcimiento y deporte"," Educacion y otros sdervicios educacion"," Hospedaje"," Servicios de belleza y funerarios"," Servicios y mantenimiento a automoviles diversos","Alimentos y bebidas","Alquileres diversos","Banca y seguros","Comercio minorista diverso","Explotacion de animales","Industria alimentaria y de bebidas","Manufactura metal y herreria","Minería No Metálicos","Servicios de publicidad","Tortillerías y panificadoras","Comunicaciones y transportes paqueteria","Construccion","Fabricación de carrocerías, y equipo de transporte etc","Fabricación de material de construcción","Fabricación de muebles","Fabricas diversas","Fertilizantes y agricultura","Industria del papel","Maquiladoras y textileras","Organismos operadores de agua","Fabricación de equipo electrónico y eléctrico","Generación, transmision, distribucion energía eléctrica","Industria Química","Petroquimica","Turismo","Fabricación de maquinaria","Minería Metálicos"
"042","MOLANGO DE ESCAMILLA",2.57914245592573,20.7301124844665,0.152288653144791,5.3849623480437,1.79644377890806,7.47494126296146,2.77034124542117,4.71574289565892,3.20710402324129,3.65510334762009,4.69392277973182,0.157717761248842,4.58064634993992,NA,1.44728766651244,1.42727000060499,NA,0.3715507432561,8.05501498793551,5.32385988305048,NA,NA,0.368112348269744,5.41980425114904,NA,NA,NA,0.0121633856949735,NA,NA,352.9366257124,NA,NA,NA,NA,NA
"043","NICOLÁS FLORES",18.8048380589486,24.2483718270577,3.86896995843534,5.16253192203479,NA,0.296864784819133,9.89745680799998,3.32793955904808,0.0881644882890675,2.93308803140726,NA,NA,1.34204982704954,56.51840139542,NA,0.393451751793147,72.7341203247894,0.921819709494164,8.64981924485137,NA,NA,NA,NA,1.49406312476732,2.17195217597742,NA,NA,0.12070974284207,NA,NA,NA,NA,NA,NA,NA,NA
"044","NOPALA DE VILLAGRÁN",2.86150381989971,6.82652095086871,NA,28.2806888143432,11.7368857970879,10.6919446539273,6.02432424562295,15.3188280513489,1.34158570910222,8.38096496446042,NA,8.57424094077911,5.9770639553737,NA,28.3251645433766,0.239483836483572,NA,0.561087654508389,2.57981067620305,NA,NA,NA,NA,0.909397321113013,5.28804294189926,NA,NA,0.293891509543587,52.9906428813362,NA,NA,NA,NA,NA,NA,NA
"045","OMITLÁN DE JUÁREZ",1.66199698922115,48.9362479873366,NA,3.2622552937279,59.0153457549258,3.70586488420839,0.874750602173598,5.9560878205766,1.12206190572862,3.74328527540791,1.02925842542192,NA,3.77300589135222,NA,6.42640924596941,1.25185670272877,NA,0.733245040070663,11.6277820044067,NA,NA,NA,2.90583785344774,1.18842585432379,1.72764060466881,NA,16.4985129349254,NA,NA,NA,NA,NA,NA,NA,NA,NA
"046","SAN FELIPE ORIZATLÁN",3.67615730537716,3.67302098228765,1.09631372260854,6.3018729316889,5.23220457019463,3.95867274005659,0.824108270699469,1.7881906715028,3.0318803614123,4.4784881262604,0.40360919991327,3.30031137932584,4.49669893828074,0.43039745252862,37.3530839635876,3.06811237655951,NA,0.161736591722446,19.8877874853459,4.11997179291905,10.6650694503235,NA,14.3603395611033,108.379814904994,0.381076840415465,NA,NA,2.56265411279562,0.16574265680574,NA,NA,NA,NA,NA,0.951742002408159,NA
"047","PACULA",3.96345916729136,30.8373469785707,1056.83004046929,0.115700276117147,NA,0.187431165267362,NA,0.39455063575054,0.16724032050641,0.618201263425483,NA,NA,0.515514598137034,NA,6.81130011503401,2.98537419546749,NA,1.74861133611373,4.10198757715366,NA,NA,NA,NA,NA,NA,NA,NA,NA,165.143606539419,NA,NA,NA,NA,NA,NA,NA
"048","PACHUCA DE SOTO",1.85923309316601,4.40804756893781,2.78257566520756,5.92090036363436,3.12572894819126,5.82913129872549,1.88234779522186,3.01110918092106,3.27199925761845,4.96453459053023,6.44093283153016,16.7604910474145,3.27061655465394,NA,1.1250207287812,1.50918554145171,0.00359794321843898,17.0208876952069,1.13249446250603,14.7151768991228,21.4035883232935,0.10482937975873,0.49727896934387,1.05969639130034,0.0923483992858163,5.65641657874886,9.95723926388795,2.14441714709824,5.05489620681432,27.476812554545,6.79738314509901,0.115766647459394,0.0204306100579382,85.7807035124597,0.286708795143029,7.83501135443113
"049","PISAFLORES",5.63567851888857,20.7208674778629,0.163055144829662,4.58642254327483,0.307751780056471,3.10506740298954,7.59346847056199,2.24406050236439,1.86435613770352,6.89156368699493,2.23367705666083,6.07925086588569,6.0237533937124,NA,9.68504937827674,2.71675560388643,NA,0.397818609608369,7.31648032540754,91.2039316240618,NA,NA,1.57654850893303,16.119369895232,NA,NA,NA,0.0520932472684561,NA,NA,NA,NA,NA,NA,NA,NA
"050","PROGRESO DE OBREGÓN",2.69881983940848,0.32958112168648,11.2440995341552,1.48493072118445,0.912138708797445,1.98924577444548,0.0845006788679001,2.31679450068526,2.65584768329761,1.93921974691229,4.9838721628882,3.66459258075688,3.05284802126119,0.0169640286182654,0.62078944857885,2.1740137176671,34.8617739722211,0.146875739433953,4.32860009353896,NA,11.6227822767156,NA,74.3971203566455,1.03321463400531,0.0267023407259647,41.203648643196,4.08000518320364,0.0627000825957044,173.99385455792,NA,34.2086314974,NA,NA,NA,167.39075389349,NA
"051","MINERAL DE LA REFORMA",4.1490378730844,1.90107217289228,2.13691725669818,1.32674551446893,1.94044592613593,5.04694946301247,1.58897910824037,5.95748378864472,5.32880065517335,5.97561387660321,7.96960296971647,3.72315330959383,5.10306371578783,NA,6.52601610319875,4.08317649595373,NA,5.19740314851195,2.37248731081221,1.52932745858371,14.5582382731023,0.00693605455997954,20.7901690765861,3.93884006611021,62.98590412201,NA,1.59600608738171,0.294061105844507,1.18639037656374,2.80501043840019,NA,6.32416633244189,NA,36.5189307612481,15.227327983561,NA
"052","SAN AGUSTÍN TLAXIACA",3.57718533051094,0.944176706641802,0.490270025368125,1.23233646539931,194.915569906256,17.9124981496501,0.0260589916724459,2.83892835340439,3.1776013153436,3.82313047946547,0.766545249303576,0.333800867528143,8.02958197432581,NA,0.531788859489791,2.69442331240425,0.230690386517599,0.0873740531099248,10.6845916476203,1.2519614739428,NA,NA,7.32690209822276,2.26582008552858,0.0514667518012287,NA,0.491493929939174,48.7871198119041,NA,NA,NA,0.0403584035969494,NA,NA,NA,NA
"053","SAN BARTOLO TUTOTEPEC",5.94180387963507,25.3963339151801,0.319671380115186,35.2439897649022,0.603350703017257,3.52000706939886,3.72176932592581,2.3659559988021,0.530443962752088,4.7870554711889,0.486572010946445,0.5885648032027,2.79882858221399,5.31319450906354,0.0843895304928013,0.332889301897412,NA,102.548360251701,4.68376784999439,19.8673663608662,NA,NA,0.343426716972653,0.561816880500185,0.204181365545257,NA,NA,0.0453908339248201,NA,NA,3.89022541446125,NA,NA,NA,NA,NA
"054","SAN SALVADOR",17.171903735026,2.63795762538354,0.0281648964985199,0.891160493785361,0.478428162289675,7.1393472643854,NA,16.8848064221029,17.3633167482155,11.9190820142944,11.6713049203396,0.116675913269218,7.90651175712374,6.58298179687109,5.66384211371235,7.50834478484394,0.825701742783839,7.1492270811576,12.4831774408059,NA,0.178855691224674,NA,6.80802277434751,0.44549383358112,0.161906027461478,NA,1.54615993690866,0.158728043897588,0.633763563368607,NA,NA,0.126960971353026,NA,NA,NA,NA
"055","SANTIAGO DE ANAYA",2.12885920690095,7.51313574615172,NA,1.31499048553658,1.63479702187751,3.99572375820301,NA,3.39074618631253,2.7173083414489,1.16736047374331,124.046526181693,NA,1.47895571801878,NA,0.228655991345264,1.60350872150118,NA,1190.3257736362,5.64036043975016,NA,NA,NA,9.52857703893289,NA,0.553235600202364,NA,NA,2.06742560138447,NA,NA,NA,0.433827759781694,NA,NA,NA,NA
"056","SANTIAGO TULANTEPEC DE LUGO GUERRERO",3.91027055271151,2.31298624404608,0.0502820047238984,2.02957617472151,3.00278131761182,3.29652518954849,0.740906364703853,5.71989870506057,19.7834326399929,3.28511225456316,8.89598793853282,NA,5.71088010051884,NA,6.83235909477529,5.10602427850988,0.945269004683271,14.0124936451226,2.61167021149025,0.686644096232344,7.10986127289389,7.12731653312726,2.32638473510989,5.2224449413392,9.55659389814563,NA,0.269562132981566,22.8925104044827,0.441968916331407,84.682445374615,0.537806625263518,1.4883408761468,NA,NA,NA,NA
"057","SINGUILUCAN",1.11529929264491,8.67748848179754,NA,1.641225028405,0.856462445335787,6.00089863459134,NA,10.0199832726542,5.6943400696335,5.02578451521354,4.31683691842844,0.20886842762788,5.31944094803354,NA,0.479167179454078,0.840070652414647,0.144349350130842,0.123012809263487,4.61712221585896,7.05048203752682,NA,NA,1.94999083843697,0.199376190703779,1.15935008115431,NA,2.76787201260789,185.11271157936,11.6176640015769,NA,NA,2.32735043752493,NA,NA,NA,NA
"058","TASQUILLO",3.66048589054964,4.24994681307417,1.05343572212798,3.57559005623093,8.95251175898081,2.14232404757712,0.410401132709564,4.56242832818684,2.86612211029883,2.02786808979506,2.78144972766385,4.36396331000749,3.30368675441768,337.47165174115,3.87264782175019,1.32148256532206,NA,0.674263275420235,6.63176118974904,2.19078318520644,NA,NA,0.151479257638563,1.54879483345784,0.0900606742220538,NA,NA,NA,0.352532729690551,NA,NA,NA,NA,NA,NA,NA
"059","TECOZAUTLA",5.04833934231112,2.05418665829682,0.0821597978249012,2.57490440671962,0.46589667050449,0.849779616846075,64.8420079573394,4.22642235549045,4.12401746388366,1.84326128513666,5.44741673115407,5.81477978753814,2.49395882309723,NA,3.22822530799019,1.86324088870867,285.953427537676,0.0890896868610555,2.70852897065798,5.10617748430857,0.148405987198988,NA,0.353060941820639,5.19819887159016,0.0524773275191728,NA,0.501144661989095,0.0514472726969551,13.8122256414538,NA,10.2383584239724,NA,NA,NA,NA,NA
"060","TENANGO DE DORIA",8.21939216660117,22.6878393171174,0.073397790613453,7.52446737046792,4.98713994296581,6.03618923734987,0.854532694160623,3.27286470523349,2.46628788491619,7.6604722714021,6.79697323786473,5.36357820484503,4.33986832504304,18.9136818706097,0.174385476052368,0.687894091187916,NA,0.179074429332931,4.3016451683856,41.0546204074685,NA,NA,NA,0.290239510719397,NA,NA,4.02929665692523,0.0234493015193067,NA,NA,NA,NA,NA,NA,NA,NA
"061","TEPEAPULCO",0.599828322865475,0.39648547878662,1.594376737173,1.33743393315579,1.2698647604394,1.59637676360027,0.229618098614432,1.42814920655598,1.69090313022053,1.21378729163662,2.81887059293772,2.09347915143334,1.15207756652123,0.151714031821019,0.756384399742232,39.7294353828009,NA,0.80433704823746,0.946415322945325,3.87821777434018,9.13382663848394,2222.97386638744,0.0263435892152518,0.602193932602903,0.0568248587219629,56.1183224978278,5.99947244255704,0.312663073362906,NA,425.18320577236,1.13748258992823,9.99261709761219,NA,6.1387274666268,163.818888822825,NA
"062","TEPEHUACÁN DE GUERRERO",20.8654392817427,27.754740873451,0.419230948340039,4.55064267025215,NA,10.6731681735689,4.88089012988443,0.923152336980421,0.391301594075902,3.25449068136011,NA,NA,2.25287345520729,NA,NA,0.436565505727848,101.588389447944,1.02283109893686,1.53562420637265,NA,NA,NA,NA,1.65777994552249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.2703266735994
"063","TEPEJI DEL RÍO DE OCAMPO",1.68630485865679,0.79585024974075,16.739182760042,1.91940290428808,1.79707380354791,1.20797880856878,0.679526213477342,1.67528499257436,2.66445730257533,1.93806191429715,3.80612904325973,6.98960767953578,2.7536264491158,0.0368140455645175,12.1584138471984,15.2829248837547,0.0473763792609478,12.2783989543206,1.68625369529474,0.0344142365392529,3.67618330635777,NA,0.247566713909239,0.358752619157863,15.4196647565858,8.73213150604997,1.63474758166567,63.4607919111808,NA,636.26723651946,NA,55.863334968769,NA,4.34721759213527,NA,NA
"064","TEPETITLÁN",17.6725670531744,67.2697815062985,0.199732145904581,5.61807490067486,0.376976289223176,17.684090076939,NA,7.39325557486996,0.745703602180353,1.81970872501823,12.0662531993446,NA,2.17268769602015,2.91771239246554,0.474542694751731,0.831963056469932,NA,0.487302407175574,2.24055536148354,NA,NA,NA,NA,0.78980797402443,1.14816109128845,NA,10.9646361429621,NA,NA,NA,NA,NA,NA,NA,NA,NA
"065","TETEPANGO",8.35892090838718,4.42789595537555,0.041987114340181,5.08872343154042,32.3358911142991,8.93964251023657,0.12220858978611,11.1872008696896,4.74197958256342,4.22426082989098,3.59485950577609,0.173935839296875,7.86072329045784,NA,10.7897164186356,8.56975056874113,NA,0.409757213505351,10.4678029508089,5.87131106683872,NA,NA,3.653687242982,5.97712137037646,2.17226795027353,NA,2.30495411416131,NA,8.5031070080719,NA,NA,1.93810838855004,NA,NA,NA,NA
"066","VILLA DE TEZONTEPEC",3.4544083305399,0.869572528610586,NA,2.25926855998857,7.56645976605596,6.01230987055352,0.0505039316973422,5.05306869953134,4.40925944793274,9.80859046960272,2.13928117927701,1.9436551829131,5.12628090213782,NA,5.17133715748733,212.32157685263,4.20465361472371,0.38100667317306,3.43356897537632,2.4263784862623,NA,0.931421408313442,NA,0.617526415214651,73.795885715947,NA,0.952545523607227,5.19073981990451,0.390443854417238,NA,NA,NA,NA,NA,NA,NA
"067","TEZONTEPEC DE ALDAMA",14.7127033702422,1.06466357520783,1.53544237623035,1.57884089392055,9.84925772446017,2.95336964666737,0.186134581510841,7.06540009151537,8.38178168111206,3.70899505678677,7.53789483404783,0.62285587557638,8.66140857816352,36.29748863227,1.24859927801591,3.74593270866053,0.00508573757307089,0.156024195169822,13.3231722430408,0.248403622004602,14.2966228985123,NA,2.90267490192674,3.39983444280374,0.500368312835349,NA,1.56028919331739,0.337882297082856,13.2403890021914,NA,NA,0.00800757358789444,NA,NA,NA,NA
"068","TIANGUISTENGO",2.23514625373964,20.8754160327093,NA,6.78838236317797,6.86566857447279,27.28506104672,10.5877206136755,3.56003516397457,3.3952757333299,4.90257200888249,1.38420414033954,1.67435409173376,2.61646563450125,NA,3.84115271348158,NA,NA,0.986108828726068,13.7722707199158,56.5188505620401,NA,NA,NA,6.39304550698125,2.32342744925404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"069","TIZAYUCA",1.67910826906723,0.669510773123372,14.7137387671476,1.49242223593199,0.706690812515805,1.23487987401119,0.488120088231676,1.51155536824698,3.31274359579724,1.58191582311425,8.12241634940523,4.98808032371183,1.97853933782536,6.38099675215061,34.4987101105226,12.1463287867006,0.0151451017862874,0.131803428161943,0.983690467105567,1.09631805026582,1.28047980267632,16.5334091262861,23.5477049244644,4.43776805480378,5.13923732559086,2.21759711226617,10.4545626265527,3.56267494558396,0.176415446986742,5.30978933362786,4.07544118144108,154.028975254379,58.2528233342832,1.1040119095816,100.941350543028,NA
"070","TLAHUELILPAN",18.8329881070765,2.59403674710962,4.53120787593333,1.18761721602453,4.0185977313014,9.31527816483831,3.85040068970997,12.7188172001472,16.7133206395506,5.455481068123,4.39627015928914,0.122079759650376,8.89344755381349,NA,1.41782610347108,23.7168108768366,NA,0.486035398787884,9.23603767004682,4.12087725433557,0.0116962121749311,0.395473471827628,1.25655654699659,4.92346523391102,6.72367282665209,NA,6.47108141483554,NA,NA,NA,NA,NA,NA,NA,NA,NA
"071","TLAHUILTEPA",15.6945516175761,73.5234776862447,NA,8.08178886834188,NA,7.28667714435631,33.0417409113429,1.56234618729935,2.64896064971608,9.79184215540956,NA,NA,2.77849149428619,NA,NA,NA,NA,6.92417146622725,10.3955827346913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"072","TLANALAPA",2.58402750020173,6.61875292032839,0.191392710000273,2.23231222556508,16.1554496067318,2.49655660747793,NA,2.97360531637606,1.29027005834814,1.53257541319595,3.13651523015565,0.0774280790060427,2.37411112261252,NA,6.6095580404268,2.35508663507959,4.5291444793678,3.85968336859319,1.23661613611946,2.61363235426322,299.107617751885,67.4621024165779,NA,1.18254850643022,0.107443535984296,NA,NA,80.6277638405362,NA,NA,NA,NA,NA,NA,NA,NA
"073","TLANCHINOL",7.58830526249036,9.27824092301346,0.408253800551997,58.5267568330814,0.342463101373054,5.1983271683066,1.18827221218519,6.39275026473839,8.29854741850303,4.56375608836505,0.15535084235531,1.69123238310272,5.77150765432429,2.65058801681502,3.87987337299493,3.826210227277,NA,7.80902634053731,12.0048625581618,25.3727056230681,NA,NA,NA,2.86999576372238,NA,NA,NA,0.0144922110741937,NA,NA,NA,NA,NA,NA,NA,NA
"074","TLAXCOAPAN",9.78453846981271,1.29094399841649,0.546829986330147,3.50911335702126,2.59404430132264,3.78746495704981,0.094682630083806,5.96444986707504,7.43655122358268,3.13043895806274,5.0759582288202,9.17203186415867,6.12379447373906,NA,4.6421090392918,1.8052045146959,NA,0.124009576124623,9.04485907070714,7.68759287254828,0.273196350495518,NA,3.42519514473026,2.96374360024471,329.081445370912,NA,9.44683949732886,0.0318278739584077,0.411743017009572,NA,23.1674636018587,0.00916487830423083,NA,NA,NA,NA
"075","TOLCAYUCA",1.5727289699914,0.838349970019291,2.04263978862679,1.02281688994221,0.825337611149927,2.20099523808391,0.132442657595961,3.60715430373857,4.33254628539023,7.44753553945945,9.0010930634016,0.424128785938507,5.43246498843269,NA,0.432443623090608,4.83371468147867,NA,0.111017839295803,4.95070216960833,1.59074751338199,0.0180599608141055,234.58544628388,0.109990460966034,3.80742529909077,5.53493726345703,NA,688.342546693097,3.40307850068588,17.2119074677161,NA,NA,0.0512795573203454,NA,NA,NA,NA
"076","TULA DE ALLENDE",1.56265183088385,0.972164625069535,83.0657842682763,5.65585967982045,11.6205000959949,2.8012288206703,3.7003389408482,2.67305894003061,3.97183949154043,2.86450906929558,5.89033231927403,19.2185975157744,3.85254590068215,NA,0.510461812069324,0.490172111379168,1.56531606817419,48.4609885623369,1.76370100729283,0.454650111918108,40.206998284555,0.0181610763341462,20.1579794109929,0.562232725088742,0.143842297813917,3.00106948878509,43.1494421093646,0.241826593086138,0.954970607372885,NA,14.3807264313776,0.112796034455551,NA,5.9762279428925,0.0437158472087362,NA
"077","TULANCINGO DE BRAVO",3.92587268424758,0.846576279939546,6.76872205473826,8.16872035854114,6.01225159477797,5.87014512582815,1.70583786191618,6.54196167638219,12.7948541404772,6.1560440955953,4.33385679861026,17.4697621510766,7.7014851716208,0.00749399080850688,5.01318341468675,1.08178200809507,0.00146870214505494,1.87129691595938,1.39876615709182,2.1963996876687,5.56562715732984,0.318334134519301,3.14986947184767,2.41918561611061,1.39292003027475,NA,7.03038444562754,5.47269343594288,0.0820871572651186,0.058477552035568,13.5569342026975,0.423535949323656,NA,16.1097358357605,8.31493266670823,NA
"078","XOCHIATIPAN",1.05932540000035,2.53549004579607,NA,0.297175348342498,1.59441861015127,2.64525339458795,NA,0.421810839870432,0.011174703203623,1.0326779478128,0.164007456133352,NA,0.598016945792341,NA,16.3842861069026,0.199477437528741,1382.03874202299,0.116839124921509,6.96226291927132,26.7865487007935,NA,NA,NA,3.02992051530074,NA,NA,NA,0.015299760438955,NA,NA,NA,NA,NA,NA,NA,NA
"079","XOCHICOATLÁN",1.17096487799666,24.9763841627232,NA,17.1514133169158,NA,18.7476540942751,2.46523246141793,0.46626435904056,NA,2.23735787894192,2.90066823073129,NA,2.74379812888666,12.3727627358912,NA,NA,NA,2.06643981777695,3.10244282608234,118.438046444901,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,111.663405520793
"080","YAHUALICA",1.17665727736754,7.36750408045858,0.212773872450542,0.323030208325235,0.0446212626508582,5.66375006573407,NA,0.351918843841966,0.00551663281680592,0.249803813722939,1.4282369173117,NA,1.08831353243575,18.9118380290257,0.0561698303763271,0.0984763315885315,333.553189304224,0.0576801494486141,5.96572990335018,NA,NA,NA,NA,2.337164833716,0.135903501319542,NA,NA,122.977047166086,NA,NA,NA,NA,NA,NA,NA,NA
"081","ZACUALTIPÁN DE ÁNGELES",5.18219936199834,0.9128113884098,0.105092204468537,5.75419071474038,0.793407973211466,2.4370475409548,0.7401628092534,6.4460362046228,4.14434114005508,2.76291142732927,0.694274788401697,18.8684072762864,5.52108788436562,0.0296142010982057,0.716889954257286,1.6550749071579,NA,0.242355108211192,4.04865614034119,7.66533710595851,0.00321840076179679,NA,0.530011176916399,2.10382244631064,0.0466144278488244,NA,0.111288878418872,424.515382826998,0.0456167790060948,NA,14.9295505692503,NA,NA,NA,NA,NA
"082","ZAPOTLÁN DE JUÁREZ",5.34150043270122,1.26745325784855,0.367309810291864,2.35143304045041,4.28618390835627,2.54189666361805,NA,5.61640411734564,5.48543144941084,4.31202797627413,0.574294930411898,0.284539192305526,7.32577993406393,NA,18.8587671203186,3.1393294388798,NA,0.147286243755806,2.9729395086591,NA,0.0425954972851881,NA,NA,300.279642666083,1.0426309991558,NA,0.368226758366489,56.2400944379837,NA,NA,NA,3.79286347608913,NA,NA,NA,NA
"083","ZEMPOALA",3.1280519343082,0.757149516175412,39.4905270356435,1.83997394555493,3.89924217716253,4.84990043210247,0.182930222625244,9.61075052267392,3.91244007723625,5.24189681788394,58.3629226468532,0.115715167760936,6.34201720170696,NA,1.3439081620807,1.08236313618641,35.6038723708863,0.272601235568806,3.23738169958053,0.97650913667694,2.90952364413466,NA,1.08031414591788,8.16935349043171,0.361288897250461,NA,3.925576648745,2.92362262100064,NA,NA,NA,25.7484678543278,NA,NA,NA,NA
"084","ZIMAPÁN",1.91585239048488,1.17221921119416,9.27480786314939,1.39539564445518,0.727404581131742,0.945524404947047,1.46168799390099,1.58801381648415,1.77557220865743,1.10776428822928,1.06015979530636,2.6669349200606,1.25826637502631,0.0125265868800211,0.35498780137355,0.393797463796038,10.8240424463941,0.10845606029017,2.45376790277828,1.07919472742289,0.0368111633977335,NA,2.22996871715487,0.274660880450936,0.00492938909929058,NA,1.17685920318358,0.0068489686044318,0.0192955583543057,NA,6.31508888810493,0.00386545231227945,NA,NA,NA,6032.54956239727
