"CVEGEO","ICE_Personal_2015.","ICE_Personal_2016A","ICE_Personal_2016B","ICE_Personal_2017A","ICE_Personal_2017B","ICE_Personal_2018A","ICE_Personal_2018B","ICE_Personal_2019A","ICE_Personal_2019B","ICE_Personal_2020A","ICE_Personal_2020B","ICE_Personal_2021A","ICE_Personal_2021B","ICE_Personal_2022A","ICE_Personal_2022B","ICE_Personal_2023B","ICE_Personal_2024A","ICE_Personal_2024B","ICE_Unidades_2015.","ICE_Unidades_2016A","ICE_Unidades_2016B","ICE_Unidades_2017A","ICE_Unidades_2017B","ICE_Unidades_2018A","ICE_Unidades_2018B","ICE_Unidades_2019A","ICE_Unidades_2019B","ICE_Unidades_2020A","ICE_Unidades_2020B","ICE_Unidades_2021A","ICE_Unidades_2021B","ICE_Unidades_2022A","ICE_Unidades_2022B","ICE_Unidades_2023B","ICE_Unidades_2024A","ICE_Unidades_2024B"
"13056",0.529950704149134,0.485324191804188,0.530080167774844,0.444904746441928,0.595420370462462,0.630401632513644,0.553980183706125,0.563208532602394,0.579517987334223,0.675808044428188,0.631968513009209,0.561870884444202,0.575851371828882,0.571339888314104,0.578091071752951,0.682111720338872,0.611118883144054,0.66050831504094,0.646039943583295,0.687405683924227,0.714000561093887,0.674965798724334,0.770295468014727,0.693086214301753,0.754774610116411,0.718331670628328,0.857524748611042,0.953648883997979,0.943287882704218,0.91507814992367,0.927064951094831,0.9217525000406,0.919805419170378,0.897209545183949,0.898780415595174,1.02209169547866
"13057",0.0458174296013099,0.0509004678946207,-0.00795558535732396,-0.00433140177120786,0.145310940877581,0.146896404963894,0.148784170345601,0.158784102244495,0.0904834683100358,-0.0157991201925442,-0.0760819227349337,-0.0747854087629369,-0.0750761085800633,-0.0993782592680951,-0.0887743095891817,-0.00664165036698246,-0.0316748220007176,0.00983868843196591,-0.0566228674142467,-0.0230295339578332,-0.0361902385466389,-0.0333296554151183,0.0328016496963083,-0.0128913851591506,0.0308045452467425,0.0281911990968089,0.000496252418401744,-0.0172995989296502,-0.0361395179226251,-0.0472899285719088,-0.0356947032059332,-0.0521080517891761,-0.0310269177710033,0.00591697986680962,-0.00366450984570631,0.0993104211294493
"13058",-0.262168234977774,-0.277482620632013,-0.249865050888461,-0.243828688393563,-0.249872337286813,-0.3215544577422,-0.291359499079014,-0.294121468445697,-0.15252264470546,-0.259704151344369,-0.369930259586086,-0.352709569508843,-0.355083306128389,-0.355846184647414,-0.367750901342943,-0.414136896332933,-0.413697826503922,-0.274738969832611,-0.274648440546247,-0.279624758187369,-0.270567998350394,-0.251928393086496,-0.256954696235685,-0.314426310352849,-0.250600390849748,-0.250375845163475,-0.183319495230588,-0.195270663514293,-0.231877853839978,-0.223635275966831,-0.211576900346667,-0.210456403156122,-0.214100492369767,-0.226024448065081,-0.228451440199388,-0.208203327949581
"13059",-0.206748431663302,-0.215659114521881,-0.217226345760489,-0.271490256365104,-0.280722367681611,-0.284165076058609,-0.288791957841137,-0.271832028682312,-0.0995982598286249,-0.0957636779204191,-0.150856753698985,-0.165103865647632,-0.148288976268284,-0.169261196517783,-0.171955393245442,-0.131820036472465,-0.114571448111941,-0.0191394046512278,-0.137461434494361,-0.195568339677403,-0.211901511778099,-0.2148148006031,-0.227668943375287,-0.236740784351027,-0.224270920726812,-0.218793535911532,-0.0215927525102694,-0.0677069318600314,-0.0737169152095421,-0.0970143129816923,-0.0787711927097024,-0.0770324082439048,-0.0761490197213444,0.00853323611418596,0.00316300834447304,0.161569293932195
"13060",-0.76503956354976,-0.674921071313244,-0.675963762846551,-0.689282309772058,-0.699695741458907,-0.757424527818599,-0.699857720217858,-0.665541211341999,-0.634832278644645,-0.636409015704598,-0.716104497158893,-0.717935558376647,-0.717853283060257,-0.717960198168108,-0.726488041565826,-0.712453731242264,-0.698367102982878,-0.685996742928562,-0.784878371653646,-0.719690577607386,-0.721356638610541,-0.727020755606455,-0.731483619764629,-0.774233138230615,-0.718395280214225,-0.72624345454794,-0.742607723146693,-0.699201988393597,-0.744493157247887,-0.734652005994202,-0.738564103844553,-0.737365320467145,-0.744079812574615,-0.742350667675493,-0.749299415277047,-0.685769215213391
"13061",1.75034978642263,1.67214486982381,1.73110405813876,1.68968895127243,1.60656721548815,1.61707107145634,1.55248223723696,1.65180841722556,1.82241887827921,1.84611440820765,2.01700507747136,1.96046342975039,1.90136567627891,1.85871725375441,1.85693627378651,2.06274022475169,1.9857034196973,1.92730414573982,1.79498234046139,1.71314644445075,1.70620345020433,1.69968866586397,1.68104589479024,1.73110091179744,1.66209368161945,1.67906608222432,1.70629901963675,1.72369348660744,1.78135874887316,1.713734371124,1.72534790053409,1.7138790216331,1.72203288831173,1.76009684533996,1.74395965467753,1.75751992569395
"13062",-0.874927239770407,-0.931443200296021,-0.929784885606509,-0.97918167273193,-0.834338830808792,-0.792125729727723,-0.785502619960087,-0.769636174963822,-0.870320801891325,-0.896464423679872,-0.963196279297757,-0.905398787218492,-0.911492814870125,-0.910335547668963,-0.923145067139861,-0.856637941119663,-0.818867882773841,-0.841594262468006,-1.09092922477383,-1.10083386710926,-1.09921527992351,-1.15009448193103,-1.06556558151258,-1.11446254980285,-1.05622623458305,-1.04131754844606,-1.03717610496636,-1.01541320453911,-1.05530256289794,-1.01901510323474,-1.03728328017016,-1.01968291239004,-1.02284429354882,-1.01125096059261,-1.00323663571647,-0.907231173946178
"13063",1.63057641245068,1.50286393399347,1.62030487288293,1.81421179054778,1.62792207201756,1.73374235395933,1.77134437690388,1.98130274258487,2.47053079072509,2.95153843220434,2.87364379605515,2.87575170449103,2.90642043403512,2.94379946778778,2.85577730073947,2.63389975461551,2.63976197468152,2.82867249696402,1.34511857055368,1.4243969283536,1.40178564622409,1.4375549377237,1.42442904170016,1.56698889127733,1.44400424055428,1.5077364280443,1.51530624602263,1.60229847919793,1.63979715616295,1.60996104672985,1.55837466732554,1.56330845270814,1.55829211973589,1.50939284723878,1.52770152351526,1.62069769147922
"13064",-0.754388964449484,-0.678322531857945,-0.691487767273153,-0.696615669452247,-0.693696498535159,-0.702097431341274,-0.700839557935243,-0.715149149557905,-0.432951739625629,-0.414490026901466,-0.449297575156615,-0.471276693574559,-0.476782589236526,-0.469013539180321,-0.487953708727001,-0.50277599026384,-0.473757390092905,-0.628547258725302,-0.730943326422524,-0.69675027743921,-0.713108255342985,-0.716740393723913,-0.709134253821065,-0.641270009591186,-0.707266477294282,-0.713575378016903,-0.490128244552518,-0.465322648992092,-0.481221931491396,-0.47442046872785,-0.466139398508866,-0.463678697842918,-0.468801595827947,-0.483515799869351,-0.492013386039982,-0.651697933109215
"13065",-0.303700263354954,-0.262637148032745,-0.26038184730686,-0.207554838263143,-0.224127338129993,-0.221911107729105,-0.223637791199348,-0.255091431048531,-0.413816628645845,-0.369026155528185,-0.396468160475871,-0.396455584740805,-0.385246831416193,-0.381270891158415,-0.397265398656308,-0.427109582823188,-0.425367398668149,-0.300105486813541,-0.202028728099153,-0.204024453021943,-0.225263138337861,-0.205250852135357,-0.206614385567105,-0.198998996017266,-0.209147802361023,-0.215526604655508,-0.19142398366664,-0.217228039463204,-0.20583403031815,-0.225982803926638,-0.224496770088985,-0.226773916832131,-0.223843261082925,-0.260616227196135,-0.238031035138321,-0.335101494682128
"13066",-0.138676024804178,-0.125538531110597,-0.0514564076367115,-0.100748687668932,-0.125001550952709,-0.152860961593143,-0.123899528481322,-0.202532058452851,0.233227116633265,0.161556960207038,0.0643526950412832,0.0438897587384534,0.0458970841764159,0.048580891430909,-0.0129450605111979,0.109497421330018,0.0780138938912037,0.152185457272383,-0.069338479795199,-0.0362604810668424,0.0495970027681281,0.0540706316590672,0.0460424142632704,-0.00924425237719688,0.0374573010557639,0.046902744092913,0.405839805275507,0.277934672070046,0.184152675915548,0.170676194278549,0.17729840584172,0.164464093353954,0.165015449002207,0.259406762312648,0.247729298460591,0.136925038658689
"13067",0.0549624405894098,0.138678303584183,0.163546968203733,0.141380075374332,0.129616738058153,0.161634368050183,0.138920513656638,0.0745030037522976,0.0118015675071212,-0.0641455170935828,-0.111540635425059,-0.0566773047882535,-0.0635144482956734,-0.0590661825506957,-0.0337959488802485,-0.0302800592144481,-0.0483873793167372,0.112505667429205,0.318088916579777,0.214395804259419,0.236787909292864,0.234153377565311,0.247251503504492,0.321120448458636,0.229992516903567,0.16757113111927,0.308831777509789,0.322206116097375,0.303217254468538,0.358390815650039,0.353014843478087,0.352781144002531,0.356603535711197,0.317218938350334,0.314267321929747,0.506310765150838
"13068",-0.581985696177316,-0.618969214247618,-0.632674184626887,-0.617001526637573,-0.602754746423731,-0.586941491400708,-0.624586989970488,-0.614042481703039,-0.653208359163178,-0.630716630187166,-0.618673229418483,-0.618921277900342,-0.613548561038673,-0.60904842456977,-0.605071765150608,-0.614490129488556,-0.594030334666221,-0.866306090348642,-0.773154720599413,-0.759173605062558,-0.768436189039033,-0.772775716909149,-0.783848802778759,-0.796945166432215,-0.766395549650487,-0.770164309807727,-0.808306562098027,-0.856696445980205,-0.880861207923393,-0.880804676108785,-0.898421485091329,-0.902239584417136,-0.893641625788192,-0.875489051011297,-0.865746892348253,-1.00000477408904
"13069",3.2846348797028,2.8868912662471,2.79950673940761,2.9568368575014,3.01920126327759,3.15041862422908,3.15454533250307,3.25805725054249,2.43634062834235,2.63774796077692,2.70126539518481,2.70871623406448,2.71172565069607,2.7228103166254,2.66367113228545,2.96373634603429,3.16201361578622,2.78754714122121,2.54839575088999,2.51301023043549,2.49206398200459,2.55451077427986,2.56968308744753,2.47098295946703,2.55144352184525,2.52950883071427,2.36866658702665,2.42878584174187,2.41727630276065,2.42647668273725,2.44210595276495,2.45210191219812,2.42772628913811,2.49377116233056,2.53559829115908,2.61787334407727
"13070",0.146898449948985,0.105490589425432,0.0802828574697088,0.108869249401991,0.101234599423586,0.0620429154078736,0.121467333015249,0.0718725006579134,0.278528627868382,0.180622590554901,0.198878918713247,0.153229307646421,0.154208905066245,0.159708384019124,0.168793414328817,0.202620505510661,0.18612038963056,0.3060278182157,0.284503022833024,0.274450375901433,0.261984811566083,0.259640776589537,0.266325487523217,0.178201992765909,0.270299380181471,0.245301352855969,0.309859170771444,0.271336066889711,0.2586539437699,0.264566712246046,0.251923788744378,0.252863097109927,0.249686572031579,0.267002410057016,0.283148029656676,0.387801163342181
"13071",-1.02107632988191,-0.986866736802397,-1.01899912046444,-1.00555603918014,-0.983270280824704,-0.952278652170198,-1.00333713548018,-1.02553329955104,-1.19916848666391,-1.2087658873006,-1.09932035226231,-1.07991668211203,-1.11498408606604,-1.11931796833468,-1.11527693890939,-1.12494380544778,-1.06870904859155,-1.11146210595328,-1.30369466769799,-1.25434313323019,-1.24971239345151,-1.24964879696553,-1.24051774298673,-1.22570050015196,-1.24312819506178,-1.26600322006449,-1.32360283613685,-1.33307067414594,-1.30266769660575,-1.29208559827362,-1.2927928602129,-1.29016795808152,-1.29810754571387,-1.299837449348,-1.28507006489594,-1.34906480911629
"13072",-0.144697023567121,-0.274225007116749,-0.321434291369225,-0.339767990062858,-0.335098827131607,-0.314112255750763,-0.34023523293725,-0.232970781187705,-0.0712073533025316,-0.105414280500705,-0.11056168625771,-0.132499328847996,-0.131078739188623,-0.123586212562357,-0.121021799621288,-0.180330176710033,-0.188082190858407,0.145977715447564,-0.184710921194434,-0.232982279434272,-0.250848235597463,-0.247683612640097,-0.256700613324756,-0.254243120018397,-0.254588386734439,-0.234122716244707,-0.175977777436491,-0.199822059594577,-0.224017237986501,-0.197486118255794,-0.206574704335087,-0.223162318876301,-0.230491398134671,-0.219327643067074,-0.236778755702138,-0.016842395203924
"13073",-0.642778261918925,-0.559457534355981,-0.538736162242663,-0.563813663606929,-0.572976776743074,-0.607606723711039,-0.566226721573147,-0.553163246127977,-0.394456916212141,-0.324988107231974,-0.376160006382266,-0.374538826027119,-0.379123511835416,-0.379373502760697,-0.37442714972151,-0.386005794412755,-0.380082287723716,-0.386915339912638,-0.527684799298246,-0.521147509455797,-0.535065107619071,-0.540534669670017,-0.537710261971586,-0.601573128136355,-0.542686100894304,-0.530742076310014,-0.260871743938465,-0.222096236992976,-0.230952259911371,-0.250379379736737,-0.239660238729908,-0.238677420872662,-0.240724945374649,-0.234332598790478,-0.227743379677341,-0.267436883578534
"13074",0.417203279614001,0.354056245390337,0.347583613094181,0.359891740208996,0.333165429301893,0.35460771254133,0.356062362715898,0.376428794123159,0.359575168485707,0.360133102903737,0.310923627092265,0.306938644700944,0.294108576254942,0.30533406131638,0.307187804166606,0.359637132406264,0.361668676099387,0.444925762718906,0.754445349386181,0.643520140263646,0.632112913344326,0.638549607058999,0.631529788548463,0.641869146773192,0.63138484508323,0.659760336095113,0.681532733400521,0.67295058179711,0.7411735105972,0.751070671901057,0.739220776476033,0.741538752476961,0.740789314531951,0.745011245668948,0.732208164095014,0.817474998273602
"13075",0.142601679332904,0.104244345639674,0.0744344122668131,0.0312186917758474,0.0725016054707912,0.0899073455491941,0.0775480511263139,0.018123310236928,-0.0915010973200733,0.0601336587073498,-0.116555842004567,-0.124741812788226,-0.120015861673083,-0.120791771699478,-0.171490254525128,-0.173206122585263,-0.143527647468789,0.166907943663437,0.0749816734543771,0.0855456722588446,0.0870235099345893,0.0922281560025578,0.0730631734871074,0.0249049857074647,0.0626010279904375,0.0810749803553774,0.0875759257965813,0.0634838112815073,0.0619419299770491,0.0391870915013273,0.0506232439983364,0.0486544143359573,0.0421940261276615,0.0404554049555208,0.098104041601004,0.0856045209900815
"13076",2.80043619435504,2.62718663746946,2.53740741684577,2.54473026317854,2.6171593373657,2.68333139983135,2.65404988633696,2.57318732208037,2.44197795432725,2.58351565828087,2.3489034750007,2.30139561992995,2.28578883208994,2.27293317649734,2.3357000144074,2.11234013734862,2.06038954031896,1.73671763910044,2.1456998090878,2.14992435012138,2.15585931988972,2.19539919745527,2.19668538754807,2.19156165880003,2.21219859012146,2.19977910706059,1.97464929837991,2.13621960451799,2.07835052704018,2.13058755145127,2.10748399043577,2.10298724468832,2.11082303481078,2.03105318111216,2.04565258342019,1.85713173081448
"13077",1.97341522543485,1.98497322832058,2.00758923947802,1.90647488495474,1.77924233449856,1.71296836332528,1.81726299512822,1.7892139940816,1.63721552558743,1.70842438336082,1.5716688983992,1.60432799924346,1.56096008663381,1.60435889168077,1.58827204858272,1.52020891687713,1.45686953143969,1.55409934113303,2.35740642796557,2.42736581420444,2.45784733633669,2.46947252467254,2.44052397623217,2.40391001096954,2.45133952023865,2.46080631587356,2.28892860703815,2.36456443583434,2.35950565152403,2.40151742814995,2.35315572596331,2.36565760519091,2.34183946432505,2.28961836174344,2.26753276954183,2.29010228340776
"13078",-0.961382119427011,-0.952271835512509,-0.950764719066275,-0.948534314620323,-0.968496941205876,-0.893309510186538,-0.974075791217005,-0.970187833140557,-0.988123520130925,-0.922095765560021,-0.925280702618195,-0.90884964552037,-0.905407296222619,-0.913259883926476,-0.852810245292114,-0.829811270105601,-0.825643607429093,-0.922085849892799,-1.06462191537892,-1.04296174763687,-1.02393629519941,-1.03212615370184,-1.01807377168905,-0.988823710554839,-1.01768911418388,-1.01333046181563,-1.11052406544495,-1.0890158763404,-1.09426756205174,-1.11473980550957,-1.11617596281221,-1.11692199099707,-1.1166906349667,-1.10513678482164,-1.11654210382122,-1.11476397664113
"13079",-1.03298520173718,-0.917188704710201,-0.947123580654887,-0.923133388728799,-0.924731112072998,-0.894620634671875,-0.9274023019446,-0.920291588861423,-0.590301257729,-0.544359558088605,-0.656024814311039,-0.677819637562992,-0.674916656160762,-0.666209668895771,-0.680129529562518,-0.682339500117448,-0.602508201407905,-0.976337516028164,-1.33641837381564,-1.23291041977126,-1.21613520602259,-1.21773425357052,-1.20939579561716,-1.14268375690824,-1.18137351363647,-1.15801266008981,-0.99597942886403,-0.926598776425183,-0.948288795100599,-0.941919825874835,-0.949397718865801,-0.951605649883993,-0.948756714309985,-0.941445265139097,-0.916901236352217,-1.1512603538091
"13080",-0.542881591158471,-0.480772447408699,-0.550707014357068,-0.580962073776274,-0.568712568828783,-0.711497778204212,-0.591429872808255,-0.687291622654753,-0.788641934593089,-0.822565220879529,-0.872566999094368,-0.85642435654952,-0.872183480056544,-0.880736610298256,-0.871734121622385,-0.903919867900697,-0.884935331193691,-1.11884070587085,-0.680094998815045,-0.702056338015101,-0.725821412250099,-0.724999614264078,-0.723096560271789,-0.807397135745399,-0.726181538214721,-0.724392572828848,-0.721232177981638,-0.793151429787599,-0.894267336564368,-0.887246104456047,-0.904616678425775,-0.903899767825132,-0.902119439907083,-0.932488497012412,-0.937561088057006,-1.20196359003511
"13081",0.27694174582283,0.168884240735303,0.172987263219624,0.24557297336037,0.250210364043646,0.234392469704149,0.310396638416856,0.265718889589323,0.862286811561035,0.652750256671957,0.73847543016223,0.720137676875484,0.697122076616998,0.728853171915811,0.739296797410039,0.749432849120665,0.687168662118916,0.484732837201921,0.424108175209555,0.394255366388826,0.365647356885801,0.374310070133078,0.370784947065652,0.385130085345318,0.359379367977944,0.38147363124707,0.615639603350305,0.643241093000851,0.646769575337649,0.639271260376627,0.637322453305223,0.639943232899716,0.634759231576858,0.662922254108389,0.654388384091736,0.494853778054465
"13082",-0.0628443187561725,-0.0606443796749068,0.0495485934013264,0.0745289335429115,0.145619110552795,0.130354470829752,0.110640698794262,0.122565504664254,0.372345649873601,0.341156516639498,0.306345269046049,0.285639911386327,0.285337691486344,0.325718993176032,0.317896198901578,0.417562989194679,0.33066250410333,0.52515445798692,0.180339209280755,0.305185218312482,0.387055622810527,0.39798929499335,0.420243441377189,0.414655906316388,0.380007782270722,0.39283120957684,0.638362345573801,0.583074487761858,0.660006098449558,0.649270610861715,0.660355074274707,0.670499540719851,0.665351556876694,0.675934472432944,0.661516694670369,0.65611692630986
"13083",0.38978750531546,0.347909017838701,0.321831536754497,0.314370996901444,0.242521859038126,0.242193670007022,0.209204655436457,0.246392347126967,0.291908700377939,0.170540661127396,0.267530534417619,0.268848485076328,0.264289619960666,0.264359436942057,0.14902168613817,0.152907719039758,0.214565235955437,0.766491939271889,0.443684081814741,0.391879630555826,0.376136903222013,0.378114942303682,0.372701712361746,0.349717121808804,0.326219391264758,0.348696928560585,0.406012258811194,0.31650428472987,0.336307152996806,0.319470898871849,0.348105621119567,0.347338188280478,0.336063911103801,0.318256575288814,0.352506368035256,0.721005767434388
"13084",0.710358467332685,0.703115744363484,0.612326943563158,0.622267971076248,0.602013693136325,0.610596403745028,0.561414563551456,0.474114776925435,0.656949158885593,0.63839174806614,0.63039046468,0.678079882868124,0.64067678391831,0.625803590696594,0.601967982698398,0.520964836245586,0.486466498455333,0.2863906077319,0.738727982964619,0.697843517224644,0.629491601462871,0.601754371102707,0.598175809119885,0.596612419821735,0.575010564065572,0.589775023826432,0.702196475751078,0.748090565303788,0.794796721293436,0.76702817276342,0.797464628490067,0.772746352854749,0.777707652810693,0.722554095402752,0.668700539825487,0.45002117719519
